date,league,t1,t2,bet_type,bet_line,bet_result,ROI,fair_odds,odds,House,url,status,telegram,profit,game
30 Jul 2025 07:00,LCK,KT Rolster,T1,under,total_towers 11.5,8.0,10.67%,1.5,1.66,BET365,url não disponível,win,,0.66,1
30 Jul 2025 07:00,LCK,KT Rolster,T1,under,total_inhibitors 1.5,1.0,96.88%,1.14,2.25,BET365,url não disponível,win,,1.25,1
30 Jul 2025 07:00,LCK,KT Rolster,T1,under,total_barons 1.5,0.0,19.79%,1.04,1.25,BET365,url não disponível,win,,0.25,1
30 Jul 2025 07:00,LCK,KT Rolster,T1,under,total_dragons 4.5,4.0,56.25%,1.6,2.5,BET365,url não disponível,win,,1.5,2
30 Jul 2025 07:00,LCK,KT Rolster,T1,under,total_towers 11.5,11.0,10.67%,1.5,1.66,BET365,url não disponível,win,,0.66,2
30 Jul 2025 07:00,LCK,KT Rolster,T1,under,total_inhibitors 1.5,3.0,96.88%,1.14,2.25,BET365,url não disponível,loss,,-1.0,2
30 Jul 2025 07:00,LCK,KT Rolster,T1,under,total_barons 1.5,1.0,19.79%,1.04,1.25,BET365,url não disponível,win,,0.25,2
30 Jul 2025 13:00,LFL,Gentle Mates,Vitality.Bee,under,game_duration 32.5,54.08,11.11%,1.65,1.83,BET365,url não disponível,loss,,-1.0,1
30 Jul 2025 13:00,LFL,Gentle Mates,Vitality.Bee,under,game_duration 32.5,36.18,11.11%,1.65,1.83,BET365,url não disponível,loss,,-1.0,2
30 Jul 2025 13:00,LFL,Gentle Mates,Vitality.Bee,under,game_duration 32.5,35.28,11.11%,1.65,1.83,BET365,url não disponível,loss,,-1.0,3
30 Jul 2025 13:00,LVP SL,Guasones,Los Heretics,under,total_kills 26.5,36.0,35.22%,1.35,1.83,BET365,url não disponível,loss,,-1.0,1
30 Jul 2025 13:00,LVP SL,Guasones,Los Heretics,under,total_inhibitors 1.5,2.0,59.39%,1.19,1.9,BET365,url não disponível,loss,,-1.0,1
30 Jul 2025 13:00,LVP SL,UCAM Esports,LUA Gaming,over,total_dragons 4.5,5.0,25.00%,2.0,2.5,BET365,url não disponível,win,,1.5,1
30 Jul 2025 13:00,LVP SL,UCAM Esports,LUA Gaming,over,total_towers 12.5,11.0,15.50%,1.82,2.1,BET365,url não disponível,loss,,-1.0,1
30 Jul 2025 13:00,LVP SL,UCAM Esports,LUA Gaming,over,total_barons 1.5,2.0,13.33%,3.53,4.0,BET365,url não disponível,win,,3.0,1
30 Jul 2025 14:00,LVP SL,Los Heretics,Ramboot Club,under,total_towers 12.5,13.0,31.88%,1.26,1.66,BET365,url não disponível,loss,,-1.0,1
30 Jul 2025 14:00,LVP SL,Los Heretics,Ramboot Club,under,total_inhibitors 1.5,1.0,27.72%,1.49,1.9,BET365,url não disponível,win,,0.9,1
30 Jul 2025 14:00,LVP SL,Los Heretics,Ramboot Club,under,total_barons 1.5,1.0,22.00%,1.0,1.22,BET365,url não disponível,win,,0.22,1
30 Jul 2025 15:00,PRM,Eintracht Frankfurt,Berlin International Gaming,over,total_towers 12.5,9.0,16.85%,2.03,2.37,BET365,url não disponível,loss,,-1.0,1
30 Jul 2025 15:00,PRM,Eintracht Frankfurt,Berlin International Gaming,over,total_towers 12.5,18.0,16.85%,2.03,2.37,BET365,url não disponível,win,,1.37,2
30 Jul 2025 15:00,PRM,Eintracht Frankfurt,Berlin International Gaming,over,total_towers 12.5,13.0,16.85%,2.03,2.37,BET365,url não disponível,win,,1.37,3
30 Jul 2025 15:00,LVP SL,LUA Gaming,Barça eSports,under,game_duration 32.5,28.3,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,1
30 Jul 2025 15:00,LVP SL,LUA Gaming,Barça eSports,under,total_inhibitors 1.5,2.0,10.83%,1.71,1.9,BET365,url não disponível,loss,,-1.0,1
30 Jul 2025 16:00,LFL,Ici Japon Corp. Esport,Karmine Corp Blue,under,total_towers 12.5,15.0,14.00%,1.26,1.44,BET365,url não disponível,loss,,-1.0,1
30 Jul 2025 16:00,LFL,Ici Japon Corp. Esport,Karmine Corp Blue,under,total_towers 12.5,11.0,14.00%,1.26,1.44,BET365,url não disponível,win,,0.44,2
30 Jul 2025 16:00,NLC,NORD Esports,Bulldog Esports,over,total_dragons 4.5,3.0,12.50%,2.0,2.25,BET365,url não disponível,loss,,-1.0,1
30 Jul 2025 16:00,NLC,NORD Esports,Bulldog Esports,over,total_kills 33.5,29.0,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,1
30 Jul 2025 16:00,NLC,NORD Esports,Bulldog Esports,over,game_duration 30.5,25.43,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,1
30 Jul 2025 16:00,NLC,NORD Esports,Bulldog Esports,over,total_inhibitors 1.5,1.0,24.50%,1.33,1.66,BET365,url não disponível,loss,,-1.0,1
30 Jul 2025 16:00,NLC,NORD Esports,Bulldog Esports,over,total_barons 1.5,0.0,12.50%,4.0,4.5,BET365,url não disponível,loss,,-1.0,1
30 Jul 2025 16:00,NLC,NORD Esports,Bulldog Esports,over,total_dragons 4.5,3.0,12.50%,2.0,2.25,BET365,url não disponível,loss,,-1.0,2
30 Jul 2025 16:00,NLC,NORD Esports,Bulldog Esports,over,total_kills 33.5,27.0,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,2
30 Jul 2025 16:00,NLC,NORD Esports,Bulldog Esports,over,game_duration 30.5,26.28,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,2
30 Jul 2025 16:00,NLC,NORD Esports,Bulldog Esports,over,total_inhibitors 1.5,1.0,24.50%,1.33,1.66,BET365,url não disponível,loss,,-1.0,2
30 Jul 2025 16:00,NLC,NORD Esports,Bulldog Esports,over,total_barons 1.5,0.0,12.50%,4.0,4.5,BET365,url não disponível,loss,,-1.0,2
30 Jul 2025 16:00,LVP SL,ZETA,GiantX,over,total_towers 11.5,14.0,45.14%,1.31,1.9,BET365,url não disponível,win,,0.9,1
30 Jul 2025 16:00,LVP SL,ZETA,GiantX,under,game_duration 32.5,23.83,16.92%,1.57,1.83,BET365,url não disponível,win,,0.83,1
30 Jul 2025 16:00,LVP SL,ZETA,GiantX,over,total_inhibitors 1.5,2.0,16.25%,1.55,1.8,BET365,url não disponível,win,,0.8,1
30 Jul 2025 17:00,LVP SL,Barça eSports,Veni Vidi Vici,over,total_dragons 4.5,4.0,20.27%,2.08,2.5,BET365,url não disponível,loss,,-1.0,1
30 Jul 2025 17:00,LVP SL,Barça eSports,Veni Vidi Vici,over,total_kills 30.5,45.0,19.23%,1.53,1.83,BET365,url não disponível,win,,0.83,1
30 Jul 2025 17:00,LVP SL,Veni Vidi Vici,ZETA,over,total_towers 12.5,16.0,15.61%,1.82,2.1,BET365,url não disponível,win,,1.1,1
30 Jul 2025 17:00,LVP SL,Veni Vidi Vici,ZETA,over,total_kills 30.5,36.0,19.23%,1.53,1.83,BET365,url não disponível,win,,0.83,1
30 Jul 2025 17:00,LVP SL,Veni Vidi Vici,ZETA,under,game_duration 32.5,30.03,12.76%,1.62,1.83,BET365,url não disponível,win,,0.83,1
30 Jul 2025 18:00,CD,RED Academy,e-Champ Gaming,over,total_kills 31.5,35.0,60.13%,1.14,1.83,BET365,url não disponível,win,,0.83,1
30 Jul 2025 20:00,CD,Stellae Gaming,Los Grandes,under,total_kills 30.5,35.0,68.89%,1.12,1.9,BET365,url não disponível,loss,,-1.0,1
30 Jul 2025 21:00,CD,Alpha7 Esports,Corinthians Esports,under,total_kills 31.5,25.0,71.56%,1.07,1.83,BET365,url não disponível,win,,0.83,1
31 Jul 2025 05:00,LCK,BNK FEARX,OKSavingsBank BRION,under,total_dragons 4.5,6.0,12.50%,2.0,2.25,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 05:00,LCK,BNK FEARX,OKSavingsBank BRION,over,total_kills 25.5,36.0,44.88%,1.26,1.83,BET365,url não disponível,win,,0.83,1
31 Jul 2025 05:00,LCK,BNK FEARX,OKSavingsBank BRION,under,total_inhibitors 1.5,2.0,66.25%,1.26,2.1,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 05:00,LCK,BNK FEARX,OKSavingsBank BRION,under,total_barons 1.5,2.0,18.75%,1.26,1.5,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 05:00,LCK,BNK FEARX,OKSavingsBank BRION,under,total_dragons 4.5,5.0,12.50%,2.0,2.25,BET365,url não disponível,loss,,-1.0,2
31 Jul 2025 05:00,LCK,BNK FEARX,OKSavingsBank BRION,over,total_kills 25.5,43.0,44.88%,1.26,1.83,BET365,url não disponível,win,,0.83,2
31 Jul 2025 05:00,LCK,BNK FEARX,OKSavingsBank BRION,under,total_inhibitors 1.5,1.0,66.25%,1.26,2.1,BET365,url não disponível,win,,1.1,2
31 Jul 2025 05:00,LCK,BNK FEARX,OKSavingsBank BRION,under,total_barons 1.5,0.0,18.75%,1.26,1.5,BET365,url não disponível,win,,0.5,2
31 Jul 2025 05:00,LCKC,T1 Esports Academy,KT Rolster Challengers,under,total_dragons 4.5,5.0,60.00%,1.25,2.0,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 05:00,LCKC,T1 Esports Academy,KT Rolster Challengers,over,total_inhibitors 1.5,2.0,44.00%,1.25,1.8,BET365,url não disponível,win,,0.8,1
31 Jul 2025 05:00,LCKC,T1 Esports Academy,KT Rolster Challengers,under,total_barons 1.5,1.0,14.00%,1.05,1.2,BET365,url não disponível,win,,0.2,1
31 Jul 2025 05:00,LCKC,T1 Esports Academy,KT Rolster Challengers,under,total_dragons 4.5,5.0,60.00%,1.25,2.0,BET365,url não disponível,loss,,-1.0,2
31 Jul 2025 05:00,LCKC,T1 Esports Academy,KT Rolster Challengers,over,total_inhibitors 1.5,2.0,44.00%,1.25,1.8,BET365,url não disponível,win,,0.8,2
31 Jul 2025 05:00,LCKC,T1 Esports Academy,KT Rolster Challengers,under,total_barons 1.5,1.0,14.00%,1.05,1.2,BET365,url não disponível,win,,0.2,2
31 Jul 2025 05:00,LCKC,T1 Esports Academy,KT Rolster Challengers,under,total_dragons 4.5,4.0,60.00%,1.25,2.0,BET365,url não disponível,win,,1.0,3
31 Jul 2025 05:00,LCKC,T1 Esports Academy,KT Rolster Challengers,over,total_inhibitors 1.5,1.0,44.00%,1.25,1.8,BET365,url não disponível,loss,,-1.0,3
31 Jul 2025 05:00,LCKC,T1 Esports Academy,KT Rolster Challengers,under,total_barons 1.5,1.0,14.00%,1.05,1.2,BET365,url não disponível,win,,0.2,3
31 Jul 2025 06:00,LPL,Top Esports,Team WE,under,total_dragons 4.5,4.0,10.83%,1.71,1.9,BET365,url não disponível,win,,0.9,1
31 Jul 2025 06:00,LPL,Top Esports,Team WE,under,total_towers 12.5,10.0,24.29%,1.26,1.57,BET365,url não disponível,win,,0.57,1
31 Jul 2025 06:00,LPL,Top Esports,Team WE,under,total_inhibitors 1.5,1.0,14.67%,1.5,1.72,BET365,url não disponível,win,,0.72,1
31 Jul 2025 06:00,LPL,Top Esports,Team WE,under,total_dragons 4.5,4.0,10.83%,1.71,1.9,BET365,url não disponível,win,,0.9,2
31 Jul 2025 06:00,LPL,Top Esports,Team WE,under,total_towers 12.5,11.0,24.29%,1.26,1.57,BET365,url não disponível,win,,0.57,2
31 Jul 2025 06:00,LPL,Top Esports,Team WE,under,total_inhibitors 1.5,1.0,14.67%,1.5,1.72,BET365,url não disponível,win,,0.72,2
31 Jul 2025 06:00,LPL,Top Esports,Team WE,under,total_dragons 4.5,4.0,10.83%,1.71,1.9,BET365,url não disponível,win,,0.9,3
31 Jul 2025 06:00,LPL,Top Esports,Team WE,under,total_towers 12.5,10.0,24.29%,1.26,1.57,BET365,url não disponível,win,,0.57,3
31 Jul 2025 06:00,LPL,Top Esports,Team WE,under,total_inhibitors 1.5,1.0,14.67%,1.5,1.72,BET365,url não disponível,win,,0.72,3
31 Jul 2025 07:00,LCK,Nongshim RedForce,Hanwha Life Esports,under,total_dragons 4.5,3.0,17.25%,1.42,1.66,BET365,url não disponível,win,,0.66,1
31 Jul 2025 07:00,LCK,Nongshim RedForce,Hanwha Life Esports,under,total_towers 11.5,12.0,25.59%,1.37,1.72,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 07:00,LCK,Nongshim RedForce,Hanwha Life Esports,over,total_kills 28.5,30.0,23.45%,1.48,1.83,BET365,url não disponível,win,,0.83,1
31 Jul 2025 07:00,LCK,Nongshim RedForce,Hanwha Life Esports,under,total_inhibitors 1.5,1.0,72.00%,1.0,1.72,BET365,url não disponível,win,,0.72,1
31 Jul 2025 07:00,LCK,Nongshim RedForce,Hanwha Life Esports,under,total_dragons 4.5,4.0,17.25%,1.42,1.66,BET365,url não disponível,win,,0.66,2
31 Jul 2025 07:00,LCK,Nongshim RedForce,Hanwha Life Esports,under,total_towers 11.5,11.0,25.59%,1.37,1.72,BET365,url não disponível,win,,0.72,2
31 Jul 2025 07:00,LCK,Nongshim RedForce,Hanwha Life Esports,over,total_kills 28.5,39.0,23.45%,1.48,1.83,BET365,url não disponível,win,,0.83,2
31 Jul 2025 07:00,LCK,Nongshim RedForce,Hanwha Life Esports,under,total_inhibitors 1.5,1.0,72.00%,1.0,1.72,BET365,url não disponível,win,,0.72,2
31 Jul 2025 07:00,LCKC,OKSavingsBank BRION Challengers,DN Freecs Challengers,over,total_dragons 4.5,3.0,16.71%,1.47,1.72,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 07:00,LCKC,OKSavingsBank BRION Challengers,DN Freecs Challengers,over,total_kills 29.5,23.0,38.56%,1.32,1.83,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 07:00,LCKC,OKSavingsBank BRION Challengers,DN Freecs Challengers,over,game_duration 32.5,27.53,11.11%,1.65,1.83,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 07:00,LCKC,OKSavingsBank BRION Challengers,DN Freecs Challengers,under,total_inhibitors 1.5,1.0,11.29%,1.71,1.9,BET365,url não disponível,win,,0.9,1
31 Jul 2025 07:00,LCKC,OKSavingsBank BRION Challengers,DN Freecs Challengers,over,total_dragons 4.5,4.0,16.71%,1.47,1.72,BET365,url não disponível,loss,,-1.0,2
31 Jul 2025 07:00,LCKC,OKSavingsBank BRION Challengers,DN Freecs Challengers,over,total_kills 29.5,28.0,38.56%,1.32,1.83,BET365,url não disponível,loss,,-1.0,2
31 Jul 2025 07:00,LCKC,OKSavingsBank BRION Challengers,DN Freecs Challengers,over,game_duration 32.5,26.53,11.11%,1.65,1.83,BET365,url não disponível,loss,,-1.0,2
31 Jul 2025 07:00,LCKC,OKSavingsBank BRION Challengers,DN Freecs Challengers,under,total_inhibitors 1.5,1.0,11.29%,1.71,1.9,BET365,url não disponível,win,,0.9,2
31 Jul 2025 08:00,LPL,Weibo Gaming,Bilibili Gaming,under,total_towers 12.5,11.0,14.67%,1.5,1.72,BET365,url não disponível,win,,0.72,1
31 Jul 2025 08:00,LPL,Weibo Gaming,Bilibili Gaming,over,total_kills 27.5,43.0,29.62%,1.41,1.83,BET365,url não disponível,win,,0.83,1
31 Jul 2025 08:00,LPL,Weibo Gaming,Bilibili Gaming,under,total_towers 12.5,13.0,14.67%,1.5,1.72,BET365,url não disponível,loss,,-1.0,2
31 Jul 2025 08:00,LPL,Weibo Gaming,Bilibili Gaming,over,total_kills 27.5,28.0,29.62%,1.41,1.83,BET365,url não disponível,win,,0.83,2
31 Jul 2025 11:30,TCL,BoostGate Esports,Papara SuperMassive,over,game_duration 32.5,31.17,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 13:00,LFL,BK ROG Esports,GameWard,over,total_dragons 4.5,5.0,24.25%,1.69,2.1,BET365,url não disponível,win,,1.1,1
31 Jul 2025 13:00,LFL,BK ROG Esports,GameWard,over,total_kills 26.5,24.0,15.90%,1.58,1.83,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 13:00,LFL,BK ROG Esports,GameWard,under,total_inhibitors 1.5,2.0,24.50%,1.45,1.8,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 13:00,LFL,BK ROG Esports,GameWard,over,total_dragons 4.5,5.0,24.25%,1.69,2.1,BET365,url não disponível,win,,1.1,2
31 Jul 2025 13:00,LFL,BK ROG Esports,GameWard,over,total_kills 26.5,25.0,15.90%,1.58,1.83,BET365,url não disponível,loss,,-1.0,2
31 Jul 2025 13:00,LFL,BK ROG Esports,GameWard,under,total_inhibitors 1.5,1.0,24.50%,1.45,1.8,BET365,url não disponível,win,,0.8,2
31 Jul 2025 13:00,LFL,BK ROG Esports,GameWard,over,total_dragons 4.5,5.0,24.25%,1.69,2.1,BET365,url não disponível,win,,1.1,3
31 Jul 2025 13:00,LFL,BK ROG Esports,GameWard,over,total_kills 26.5,17.0,15.90%,1.58,1.83,BET365,url não disponível,loss,,-1.0,3
31 Jul 2025 13:00,LFL,BK ROG Esports,GameWard,under,total_inhibitors 1.5,2.0,24.50%,1.45,1.8,BET365,url não disponível,loss,,-1.0,3
31 Jul 2025 13:00,NLC,Rich Gang,DMG Esports,over,total_towers 11.5,11.0,17.75%,1.33,1.57,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 13:00,NLC,Rich Gang,DMG Esports,under,total_kills 32.5,20.0,37.25%,1.33,1.83,BET365,url não disponível,win,,0.83,1
31 Jul 2025 13:00,NLC,Rich Gang,DMG Esports,over,total_towers 11.5,9.0,17.75%,1.33,1.57,BET365,url não disponível,loss,,-1.0,2
31 Jul 2025 13:00,NLC,Rich Gang,DMG Esports,under,total_kills 32.5,36.0,37.25%,1.33,1.83,BET365,url não disponível,loss,,-1.0,2
31 Jul 2025 13:00,LFL,Vitality.Bee,Ici Japon Corp. Esport,under,total_dragons 4.5,6.0,15.50%,1.82,2.1,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 13:00,LFL,Vitality.Bee,Ici Japon Corp. Esport,under,total_towers 12.5,13.0,29.60%,1.11,1.44,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 13:00,LFL,Vitality.Bee,Ici Japon Corp. Esport,over,total_inhibitors 1.5,1.0,14.00%,1.67,1.9,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 13:00,LFL,Vitality.Bee,Ici Japon Corp. Esport,under,total_dragons 4.5,4.0,15.50%,1.82,2.1,BET365,url não disponível,win,,1.1,2
31 Jul 2025 13:00,LFL,Vitality.Bee,Ici Japon Corp. Esport,under,total_towers 12.5,11.0,29.60%,1.11,1.44,BET365,url não disponível,win,,0.44,2
31 Jul 2025 13:00,LFL,Vitality.Bee,Ici Japon Corp. Esport,over,total_inhibitors 1.5,2.0,14.00%,1.67,1.9,BET365,url não disponível,win,,0.9,2
31 Jul 2025 13:00,LFL,Vitality.Bee,Ici Japon Corp. Esport,under,total_dragons 4.5,5.0,15.50%,1.82,2.1,BET365,url não disponível,loss,,-1.0,3
31 Jul 2025 13:00,LFL,Vitality.Bee,Ici Japon Corp. Esport,under,total_towers 12.5,12.0,29.60%,1.11,1.44,BET365,url não disponível,win,,0.44,3
31 Jul 2025 13:00,LFL,Vitality.Bee,Ici Japon Corp. Esport,over,total_inhibitors 1.5,3.0,14.00%,1.67,1.9,BET365,url não disponível,win,,0.9,3
31 Jul 2025 14:00,ROL,mCon esports,Senshi eSports,under,total_kills 35.5,32.0,23.53%,1.48,1.83,BET365,url não disponível,win,,0.83,1
31 Jul 2025 14:00,ROL,mCon esports,Senshi eSports,under,total_kills 35.5,50.0,23.53%,1.48,1.83,BET365,url não disponível,loss,,-1.0,2
31 Jul 2025 14:00,ROL,mCon esports,Senshi eSports,under,total_kills 35.5,51.0,23.53%,1.48,1.83,BET365,url não disponível,loss,,-1.0,3
31 Jul 2025 14:30,TCL,Beşiktaş Esports,ULF Esports,under,total_towers 12.5,15.0,24.50%,1.33,1.66,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 14:30,TCL,Beşiktaş Esports,ULF Esports,over,total_inhibitors 1.5,3.0,24.50%,1.33,1.66,BET365,url não disponível,win,,0.66,1
31 Jul 2025 14:30,TCL,Beşiktaş Esports,ULF Esports,under,total_barons 1.5,1.0,28.00%,1.0,1.28,BET365,url não disponível,win,,0.28,1
31 Jul 2025 15:00,ROL,ZennIT,A One Man Army,under,total_kills 31.5,31.0,37.25%,1.33,1.83,BET365,url não disponível,win,,0.83,1
31 Jul 2025 15:00,ROL,ZennIT,A One Man Army,under,total_kills 31.5,18.0,37.25%,1.33,1.83,BET365,url não disponível,win,,0.83,2
31 Jul 2025 16:00,LFL,Joblife,Solary,under,total_inhibitors 1.5,1.0,12.50%,1.6,1.8,BET365,url não disponível,win,,0.8,1
31 Jul 2025 16:00,LFL,Joblife,Solary,under,total_inhibitors 1.5,1.0,12.50%,1.6,1.8,BET365,url não disponível,win,,0.8,2
31 Jul 2025 16:00,LFL,Team BDS Academy,Galions,under,total_barons 1.5,3.0,18.86%,1.08,1.28,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 16:00,LFL,Team BDS Academy,Galions,under,total_barons 1.5,1.0,18.86%,1.08,1.28,BET365,url não disponível,win,,0.28,2
31 Jul 2025 16:00,NLC,Verdant,Venomcrest Esports,over,total_dragons 4.5,4.0,31.25%,1.6,2.1,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 16:00,NLC,Verdant,Venomcrest Esports,over,total_towers 11.5,11.0,20.75%,1.33,1.61,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 16:00,NLC,Verdant,Venomcrest Esports,under,total_kills 32.5,19.0,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,1
31 Jul 2025 16:00,NLC,Verdant,Venomcrest Esports,over,total_inhibitors 1.5,2.0,24.50%,1.33,1.66,BET365,url não disponível,win,,0.66,1
31 Jul 2025 16:00,NLC,Verdant,Venomcrest Esports,over,total_barons 1.5,1.0,62.38%,2.67,4.33,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 16:00,NLC,Verdant,Venomcrest Esports,over,total_dragons 4.5,4.0,31.25%,1.6,2.1,BET365,url não disponível,loss,,-1.0,2
31 Jul 2025 16:00,NLC,Verdant,Venomcrest Esports,over,total_towers 11.5,9.0,20.75%,1.33,1.61,BET365,url não disponível,loss,,-1.0,2
31 Jul 2025 16:00,NLC,Verdant,Venomcrest Esports,under,total_kills 32.5,27.0,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,2
31 Jul 2025 16:00,NLC,Verdant,Venomcrest Esports,over,total_inhibitors 1.5,1.0,24.50%,1.33,1.66,BET365,url não disponível,loss,,-1.0,2
31 Jul 2025 16:00,NLC,Verdant,Venomcrest Esports,over,total_barons 1.5,0.0,62.38%,2.67,4.33,BET365,url não disponível,loss,,-1.0,2
31 Jul 2025 20:00,NACL,Dorado Gaming,Winthrop University,under,total_kills 28.5,49.0,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,1
31 Jul 2025 22:00,NACL,Vancouver Impact,CCG Esports,under,total_kills 28.5,48.0,18.53%,1.54,1.83,BET365,url não disponível,loss,,-1.0,1
1 Ago 2025 05:00,LCK,Gen.G,KT Rolster,under,total_inhibitors 1.5,2.0,42.50%,1.26,1.8,BET365,url não disponível,loss,,-1.0,1
1 Ago 2025 05:00,LCK,Gen.G,KT Rolster,under,total_inhibitors 1.5,1.0,42.50%,1.26,1.8,BET365,url não disponível,win,,0.8,2
1 Ago 2025 05:00,LCKC,Hanwha Life Esports Challengers,Nongshim Esports Academy,under,total_towers 11.5,14.0,13.03%,1.52,1.72,BET365,url não disponível,loss,,-1.0,1
1 Ago 2025 05:00,LCKC,Hanwha Life Esports Challengers,Nongshim Esports Academy,under,game_duration 32.5,41.7,11.11%,1.65,1.83,BET365,url não disponível,loss,,-1.0,1
1 Ago 2025 05:00,LCKC,Hanwha Life Esports Challengers,Nongshim Esports Academy,under,total_inhibitors 1.5,1.0,24.86%,1.52,1.9,BET365,url não disponível,win,,0.9,1
1 Ago 2025 05:00,LCKC,Hanwha Life Esports Challengers,Nongshim Esports Academy,under,total_barons 1.5,2.0,14.00%,1.05,1.2,BET365,url não disponível,loss,,-1.0,1
1 Ago 2025 05:00,LCKC,Hanwha Life Esports Challengers,Nongshim Esports Academy,under,total_towers 11.5,12.0,13.03%,1.52,1.72,BET365,url não disponível,loss,,-1.0,2
1 Ago 2025 05:00,LCKC,Hanwha Life Esports Challengers,Nongshim Esports Academy,under,game_duration 32.5,33.97,11.11%,1.65,1.83,BET365,url não disponível,loss,,-1.0,2
1 Ago 2025 05:00,LCKC,Hanwha Life Esports Challengers,Nongshim Esports Academy,under,total_inhibitors 1.5,1.0,24.86%,1.52,1.9,BET365,url não disponível,win,,0.9,2
1 Ago 2025 05:00,LCKC,Hanwha Life Esports Challengers,Nongshim Esports Academy,under,total_barons 1.5,1.0,14.00%,1.05,1.2,BET365,url não disponível,win,,0.2,2
1 Ago 2025 05:00,LCKC,Hanwha Life Esports Challengers,Nongshim Esports Academy,under,total_towers 11.5,16.0,13.03%,1.52,1.72,BET365,url não disponível,loss,,-1.0,3
1 Ago 2025 05:00,LCKC,Hanwha Life Esports Challengers,Nongshim Esports Academy,under,game_duration 32.5,47.57,11.11%,1.65,1.83,BET365,url não disponível,loss,,-1.0,3
1 Ago 2025 05:00,LCKC,Hanwha Life Esports Challengers,Nongshim Esports Academy,under,total_inhibitors 1.5,3.0,24.86%,1.52,1.9,BET365,url não disponível,loss,,-1.0,3
1 Ago 2025 05:00,LCKC,Hanwha Life Esports Challengers,Nongshim Esports Academy,under,total_barons 1.5,3.0,14.00%,1.05,1.2,BET365,url não disponível,loss,,-1.0,3
1 Ago 2025 06:00,LJL,Burning Core Toyama,Yang Yang Gaming,over,total_kills 35.5,36.0,83.00%,1.0,1.83,BET365,url não disponível,win,,0.83,1
1 Ago 2025 06:00,LJL,Burning Core Toyama,Yang Yang Gaming,over,total_kills 35.5,45.0,83.00%,1.0,1.83,BET365,url não disponível,win,,0.83,2
1 Ago 2025 06:00,LJL,Burning Core Toyama,Yang Yang Gaming,over,total_kills 35.5,44.0,83.00%,1.0,1.83,BET365,url não disponível,win,,0.83,3
1 Ago 2025 07:00,LCKC,DRX Challengers,BNK FEARX Youth,under,total_dragons 4.5,4.0,17.86%,1.7,2.0,BET365,url não disponível,win,,1.0,1
1 Ago 2025 07:00,LCKC,DRX Challengers,BNK FEARX Youth,under,total_towers 11.5,10.0,13.64%,1.51,1.72,BET365,url não disponível,win,,0.72,1
1 Ago 2025 07:00,LCKC,DRX Challengers,BNK FEARX Youth,under,total_dragons 4.5,5.0,17.86%,1.7,2.0,BET365,url não disponível,loss,,-1.0,2
1 Ago 2025 07:00,LCKC,DRX Challengers,BNK FEARX Youth,under,total_towers 11.5,13.0,13.64%,1.51,1.72,BET365,url não disponível,loss,,-1.0,2
1 Ago 2025 07:00,LCK,Dplus KIA,DN Freecs,over,total_dragons 4.5,4.0,23.44%,1.92,2.37,BET365,url não disponível,loss,,-1.0,1
1 Ago 2025 07:00,LCK,Dplus KIA,DN Freecs,over,total_kills 25.5,29.0,29.62%,1.41,1.83,BET365,url não disponível,win,,0.83,1
1 Ago 2025 07:00,LCK,Dplus KIA,DN Freecs,under,total_inhibitors 1.5,2.0,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,1
1 Ago 2025 07:00,LCK,Dplus KIA,DN Freecs,over,total_dragons 4.5,5.0,23.44%,1.92,2.37,BET365,url não disponível,win,,1.37,2
1 Ago 2025 07:00,LCK,Dplus KIA,DN Freecs,over,total_kills 25.5,33.0,29.62%,1.41,1.83,BET365,url não disponível,win,,0.83,2
1 Ago 2025 07:00,LCK,Dplus KIA,DN Freecs,under,total_inhibitors 1.5,2.0,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,2
